OrderID,OrderDate,PropertyID,ProductID,Quantity,Sales,ProductName,ProductCategory,Price,PropertyCity,PropertyState
329,20-02-2015,10,84,3,225,Tall Chair,Public Areas,75,Arlington,Virginia
330,20-02-2015,14,61,2,16,Tape Measure,Maintenance,8,Nashville,Tennessee
331,20-02-2015,10,91,1,14,Small Sign,Public Areas,14,Arlington,Virginia
332,20-02-2015,5,55,1,200,Television,Furnishings,200,Kansas City,Missouri
333,21-02-2015,18,12,1,29,Bed Sheet (King),Housekeeping,29,Phoenix,Arizona
334,21-02-2015,4,8,2,70,Bath Soap,Housekeeping,35,Seattle,Washington
335,21-02-2015,12,63,3,81,Duct Tape,Maintenance,27,Dallas,Texas
336,21-02-2015,6,43,3,114,Table Lamp,Furnishings,38,Orlando,Florida
337,21-02-2015,8,18,1,24,Coffee Cup,Housekeeping,24,Philadelphia,Pennsylvania
338,21-02-2015,5,62,3,606,Leaf Blower,Maintenance,202,Kansas City,Missouri
339,21-02-2015,7,14,2,30,Pillowcase,Housekeeping,15,Boston,Massachusetts
340,21-02-2015,17,36,3,345,Armoire,Furnishings,115,Las Vegas,Nevada
341,21-02-2015,19,29,3,18,Erasable Markers,Office Supplies,6,Los Angeles,California
342,21-02-2015,4,8,2,70,Bath Soap,Housekeeping,35,Seattle,Washington
343,21-02-2015,3,18,1,24,Coffee Cup,Housekeeping,24,Portland,Oregon
344,22-02-2015,12,69,1,41,Door Knob,Maintenance,41,Dallas,Texas
345,22-02-2015,20,42,1,70,Reading Chair,Furnishings,70,San Francisco,California
346,22-02-2015,5,84,1,75,Tall Chair,Public Areas,75,Kansas City,Missouri
347,22-02-2015,8,85,2,160,Low Chair,Public Areas,80,Philadelphia,Pennsylvania
348,22-02-2015,2,24,1,24,Envelopes (Letter),Office Supplies,24,Cincinnati,Ohio
349,22-02-2015,7,81,1,3,Flyer Holder,Public Areas,3,Boston,Massachusetts
350,22-02-2015,20,54,3,450,Chest of Drawers,Furnishings,150,San Francisco,California
351,22-02-2015,8,5,1,40,Moisturizer,Housekeeping,40,Philadelphia,Pennsylvania
352,23-02-2015,2,3,1,3,Washcloth,Housekeeping,3,Cincinnati,Ohio
353,23-02-2015,5,39,1,45,Alarm Clock,Furnishings,45,Kansas City,Missouri
354,23-02-2015,16,34,1,5,Shower Curtain,Furnishings,5,Denver,Colorado
355,23-02-2015,5,76,2,160,Ficus,Public Areas,80,Kansas City,Missouri
356,24-02-2015,16,28,3,24,Staples,Office Supplies,8,Denver,Colorado
357,24-02-2015,11,61,1,8,Tape Measure,Maintenance,8,Atlanta,Georgia
358,24-02-2015,13,42,1,70,Reading Chair,Furnishings,70,New Orleans,Louisiana
359,24-02-2015,9,46,1,115,Safe,Furnishings,115,Richmond,Virginia
360,24-02-2015,6,24,3,72,Envelopes (Letter),Office Supplies,24,Orlando,Florida
361,24-02-2015,7,72,2,24,Nails,Maintenance,12,Boston,Massachusetts
362,24-02-2015,2,21,3,150,Printer Paper,Office Supplies,50,Cincinnati,Ohio
363,24-02-2015,12,88,2,12,Serving Tray,Public Areas,6,Dallas,Texas
364,24-02-2015,20,25,1,28,Envelopes (Legal),Office Supplies,28,San Francisco,California
365,24-02-2015,16,2,2,10,Hand Towel,Housekeeping,5,Denver,Colorado
366,24-02-2015,4,16,3,120,Mouthwash,Housekeeping,40,Seattle,Washington
367,24-02-2015,15,61,3,24,Tape Measure,Maintenance,8,Chicago,Illinois
368,25-02-2015,3,89,2,90,Photograph,Public Areas,45,Portland,Oregon
369,25-02-2015,7,38,3,750,Bed (Double),Furnishings,250,Boston,Massachusetts
370,25-02-2015,6,3,1,3,Washcloth,Housekeeping,3,Orlando,Florida
371,25-02-2015,17,64,2,54,Gaffer's Tape,Maintenance,27,Las Vegas,Nevada
372,26-02-2015,9,67,2,20,Adjustable Wrench,Maintenance,10,Richmond,Virginia
373,26-02-2015,6,27,3,24,Invisible Tape,Office Supplies,8,Orlando,Florida
374,26-02-2015,9,17,3,54,Clothes Hanger,Housekeeping,18,Richmond,Virginia
375,26-02-2015,4,63,2,54,Duct Tape,Maintenance,27,Seattle,Washington
376,26-02-2015,10,52,2,36,Ironing Board,Furnishings,18,Arlington,Virginia
377,27-02-2015,16,9,1,14,Tissues,Housekeeping,14,Denver,Colorado
378,27-02-2015,5,41,3,255,Office Chair,Furnishings,85,Kansas City,Missouri
379,27-02-2015,2,4,3,120,Shampoo,Housekeeping,40,Cincinnati,Ohio
380,27-02-2015,9,65,2,178,Ladder,Maintenance,89,Richmond,Virginia
381,27-02-2015,16,90,1,138,Luggage Cart,Public Areas,138,Denver,Colorado
382,27-02-2015,8,70,1,117,Door Lock,Maintenance,117,Philadelphia,Pennsylvania
383,27-02-2015,20,47,1,75,Swivel Chair,Furnishings,75,San Francisco,California
384,27-02-2015,9,87,1,30,End Table,Public Areas,30,Richmond,Virginia
385,27-02-2015,15,45,3,306,Computer Desk,Furnishings,102,Chicago,Illinois
386,27-02-2015,6,7,1,35,Hand Soap,Housekeeping,35,Orlando,Florida
387,27-02-2015,20,33,3,30,Towel Rack,Furnishings,10,San Francisco,California
388,27-02-2015,20,62,3,606,Leaf Blower,Maintenance,202,San Francisco,California
389,28-02-2015,8,16,1,40,Mouthwash,Housekeeping,40,Philadelphia,Pennsylvania
390,28-02-2015,14,64,2,54,Gaffer's Tape,Maintenance,27,Nashville,Tennessee
391,28-02-2015,7,74,1,35,Large Plant,Public Areas,35,Boston,Massachusetts
392,28-02-2015,2,90,3,414,Luggage Cart,Public Areas,138,Cincinnati,Ohio
393,28-02-2015,8,22,3,9,Paper Clips,Office Supplies,3,Philadelphia,Pennsylvania
394,28-02-2015,4,36,3,345,Armoire,Furnishings,115,Seattle,Washington
395,28-02-2015,9,26,2,26,Envelopes (Catalog),Office Supplies,13,Richmond,Virginia
396,28-02-2015,8,22,3,9,Paper Clips,Office Supplies,3,Philadelphia,Pennsylvania
397,01-03-2015,8,55,1,200,Television,Furnishings,200,Philadelphia,Pennsylvania
398,01-03-2015,4,60,3,585,Portable Drill,Maintenance,195,Seattle,Washington
399,01-03-2015,12,13,2,40,Bed Sheet (Double),Housekeeping,20,Dallas,Texas
400,01-03-2015,11,7,2,70,Hand Soap,Housekeeping,35,Atlanta,Georgia
401,01-03-2015,7,94,1,70,Monitor,Public Areas,70,Boston,Massachusetts
402,01-03-2015,16,93,1,85,Terminal,Public Areas,85,Denver,Colorado
403,01-03-2015,13,76,2,160,Ficus,Public Areas,80,New Orleans,Louisiana
404,02-03-2015,9,35,1,25,Tissue Box,Furnishings,25,Richmond,Virginia
405,02-03-2015,2,73,1,15,Mop,Maintenance,15,Cincinnati,Ohio
406,02-03-2015,20,57,2,140,Wireless Router,Furnishings,70,San Francisco,California
407,02-03-2015,9,6,1,40,Conditioner,Housekeeping,40,Richmond,Virginia
408,02-03-2015,13,51,3,255,Painting,Furnishings,85,New Orleans,Louisiana
409,02-03-2015,13,56,1,38,Telephone,Furnishings,38,New Orleans,Louisiana
410,02-03-2015,15,32,3,42,Note Pads,Office Supplies,14,Chicago,Illinois
411,03-03-2015,16,30,1,6,Permanent Markers,Office Supplies,6,Denver,Colorado
412,03-03-2015,17,29,1,6,Erasable Markers,Office Supplies,6,Las Vegas,Nevada
413,03-03-2015,11,49,3,81,Large Vase,Furnishings,27,Atlanta,Georgia
414,03-03-2015,9,46,2,230,Safe,Furnishings,115,Richmond,Virginia
415,03-03-2015,11,76,1,80,Ficus,Public Areas,80,Atlanta,Georgia
416,03-03-2015,15,59,3,42,Screws,Maintenance,14,Chicago,Illinois
417,03-03-2015,8,16,1,40,Mouthwash,Housekeeping,40,Philadelphia,Pennsylvania
418,03-03-2015,14,5,1,40,Moisturizer,Housekeeping,40,Nashville,Tennessee
419,03-03-2015,11,12,1,29,Bed Sheet (King),Housekeeping,29,Atlanta,Georgia
420,03-03-2015,19,93,2,170,Terminal,Public Areas,85,Los Angeles,California
421,03-03-2015,19,48,3,120,Side Table,Furnishings,40,Los Angeles,California
422,04-03-2015,13,75,2,50,Small Plant,Public Areas,25,New Orleans,Louisiana
423,04-03-2015,4,22,1,3,Paper Clips,Office Supplies,3,Seattle,Washington
424,04-03-2015,8,15,3,72,Drinking Glass,Housekeeping,24,Philadelphia,Pennsylvania
425,04-03-2015,14,45,1,102,Computer Desk,Furnishings,102,Nashville,Tennessee
426,04-03-2015,7,76,3,240,Ficus,Public Areas,80,Boston,Massachusetts
427,04-03-2015,1,87,2,60,End Table,Public Areas,30,New York,New York
428,05-03-2015,14,23,2,170,Printer Toner,Office Supplies,85,Nashville,Tennessee
429,05-03-2015,9,83,3,180,Bar Stool,Public Areas,60,Richmond,Virginia
430,05-03-2015,6,67,3,30,Adjustable Wrench,Maintenance,10,Orlando,Florida
431,05-03-2015,17,87,2,60,End Table,Public Areas,30,Las Vegas,Nevada
432,06-03-2015,19,36,1,115,Armoire,Furnishings,115,Los Angeles,California
433,06-03-2015,1,88,2,12,Serving Tray,Public Areas,6,New York,New York
434,06-03-2015,11,36,2,230,Armoire,Furnishings,115,Atlanta,Georgia
435,06-03-2015,8,25,2,56,Envelopes (Legal),Office Supplies,28,Philadelphia,Pennsylvania
436,06-03-2015,13,44,3,165,Floor Lamp,Furnishings,55,New Orleans,Louisiana
437,06-03-2015,1,78,3,60,Small Area Rug,Public Areas,20,New York,New York
438,06-03-2015,7,30,3,18,Permanent Markers,Office Supplies,6,Boston,Massachusetts
439,06-03-2015,5,78,2,40,Small Area Rug,Public Areas,20,Kansas City,Missouri
440,07-03-2015,20,54,3,450,Chest of Drawers,Furnishings,150,San Francisco,California
441,07-03-2015,6,19,3,51,Light Bulb,Housekeeping,17,Orlando,Florida
442,07-03-2015,16,30,2,12,Permanent Markers,Office Supplies,6,Denver,Colorado
443,07-03-2015,18,29,3,18,Erasable Markers,Office Supplies,6,Phoenix,Arizona
444,07-03-2015,10,3,3,9,Washcloth,Housekeeping,3,Arlington,Virginia
445,07-03-2015,3,67,1,10,Adjustable Wrench,Maintenance,10,Portland,Oregon
446,08-03-2015,18,44,2,110,Floor Lamp,Furnishings,55,Phoenix,Arizona
447,08-03-2015,11,10,3,57,Toilet Paper,Housekeeping,19,Atlanta,Georgia
448,08-03-2015,8,85,1,80,Low Chair,Public Areas,80,Philadelphia,Pennsylvania
449,08-03-2015,11,61,2,16,Tape Measure,Maintenance,8,Atlanta,Georgia
450,08-03-2015,14,53,1,20,Iron,Furnishings,20,Nashville,Tennessee
451,08-03-2015,5,4,3,120,Shampoo,Housekeeping,40,Kansas City,Missouri
452,09-03-2015,12,55,2,400,Television,Furnishings,200,Dallas,Texas
453,09-03-2015,7,41,3,255,Office Chair,Furnishings,85,Boston,Massachusetts
454,09-03-2015,20,10,2,38,Toilet Paper,Housekeeping,19,San Francisco,California
455,09-03-2015,2,59,3,42,Screws,Maintenance,14,Cincinnati,Ohio
456,10-03-2015,5,73,2,30,Mop,Maintenance,15,Kansas City,Missouri
457,10-03-2015,2,90,1,138,Luggage Cart,Public Areas,138,Cincinnati,Ohio
458,10-03-2015,20,22,2,6,Paper Clips,Office Supplies,3,San Francisco,California
459,11-03-2015,17,80,2,54,Poster Stand,Public Areas,27,Las Vegas,Nevada
460,11-03-2015,4,15,1,24,Drinking Glass,Housekeeping,24,Seattle,Washington
461,11-03-2015,8,53,1,20,Iron,Furnishings,20,Philadelphia,Pennsylvania
462,11-03-2015,20,18,3,72,Coffee Cup,Housekeeping,24,San Francisco,California
463,11-03-2015,19,2,2,10,Hand Towel,Housekeeping,5,Los Angeles,California
464,12-03-2015,19,83,3,180,Bar Stool,Public Areas,60,Los Angeles,California
465,12-03-2015,1,15,2,48,Drinking Glass,Housekeeping,24,New York,New York
466,12-03-2015,8,6,2,80,Conditioner,Housekeeping,40,Philadelphia,Pennsylvania
467,12-03-2015,18,48,3,120,Side Table,Furnishings,40,Phoenix,Arizona
468,13-03-2015,1,14,2,30,Pillowcase,Housekeeping,15,New York,New York
469,13-03-2015,11,47,3,225,Swivel Chair,Furnishings,75,Atlanta,Georgia
470,13-03-2015,6,46,2,230,Safe,Furnishings,115,Orlando,Florida
471,13-03-2015,12,73,2,30,Mop,Maintenance,15,Dallas,Texas
472,13-03-2015,19,77,3,120,Large Area Rug,Public Areas,40,Los Angeles,California
473,13-03-2015,11,81,3,9,Flyer Holder,Public Areas,3,Atlanta,Georgia
474,14-03-2015,8,19,2,34,Light Bulb,Housekeeping,17,Philadelphia,Pennsylvania
475,14-03-2015,13,91,2,28,Small Sign,Public Areas,14,New Orleans,Louisiana
476,14-03-2015,4,89,1,45,Photograph,Public Areas,45,Seattle,Washington
477,14-03-2015,2,14,2,30,Pillowcase,Housekeeping,15,Cincinnati,Ohio
478,14-03-2015,9,25,1,28,Envelopes (Legal),Office Supplies,28,Richmond,Virginia
479,14-03-2015,8,80,1,27,Poster Stand,Public Areas,27,Philadelphia,Pennsylvania
480,14-03-2015,16,24,2,48,Envelopes (Letter),Office Supplies,24,Denver,Colorado
481,14-03-2015,7,28,3,24,Staples,Office Supplies,8,Boston,Massachusetts
482,14-03-2015,6,83,3,180,Bar Stool,Public Areas,60,Orlando,Florida
483,14-03-2015,3,42,1,70,Reading Chair,Furnishings,70,Portland,Oregon
484,15-03-2015,20,10,1,19,Toilet Paper,Housekeeping,19,San Francisco,California
485,15-03-2015,14,69,3,123,Door Knob,Maintenance,41,Nashville,Tennessee
486,15-03-2015,13,37,2,600,Bed (King),Furnishings,300,New Orleans,Louisiana
487,15-03-2015,5,73,1,15,Mop,Maintenance,15,Kansas City,Missouri
488,15-03-2015,8,1,1,9,Large Towel,Housekeeping,9,Philadelphia,Pennsylvania
489,15-03-2015,2,26,1,13,Envelopes (Catalog),Office Supplies,13,Cincinnati,Ohio
490,15-03-2015,16,83,3,180,Bar Stool,Public Areas,60,Denver,Colorado
491,15-03-2015,20,34,1,5,Shower Curtain,Furnishings,5,San Francisco,California
492,15-03-2015,13,1,1,9,Large Towel,Housekeeping,9,New Orleans,Louisiana
493,16-03-2015,19,94,1,70,Monitor,Public Areas,70,Los Angeles,California
494,16-03-2015,10,11,3,30,Shower Cap,Housekeeping,10,Arlington,Virginia
495,16-03-2015,13,8,2,70,Bath Soap,Housekeeping,35,New Orleans,Louisiana
496,16-03-2015,20,38,1,250,Bed (Double),Furnishings,250,San Francisco,California
497,16-03-2015,13,44,1,55,Floor Lamp,Furnishings,55,New Orleans,Louisiana
498,17-03-2015,20,25,1,28,Envelopes (Legal),Office Supplies,28,San Francisco,California
499,17-03-2015,18,73,1,15,Mop,Maintenance,15,Phoenix,Arizona
500,18-03-2015,12,12,1,29,Bed Sheet (King),Housekeeping,29,Dallas,Texas
501,18-03-2015,15,22,1,3,Paper Clips,Office Supplies,3,Chicago,Illinois
502,18-03-2015,10,17,1,18,Clothes Hanger,Housekeeping,18,Arlington,Virginia
503,18-03-2015,7,33,2,20,Towel Rack,Furnishings,10,Boston,Massachusetts
504,18-03-2015,7,53,1,20,Iron,Furnishings,20,Boston,Massachusetts
505,18-03-2015,10,40,2,238,Coffee Maker,Furnishings,119,Arlington,Virginia
506,19-03-2015,12,46,1,115,Safe,Furnishings,115,Dallas,Texas
507,19-03-2015,13,25,2,56,Envelopes (Legal),Office Supplies,28,New Orleans,Louisiana
508,19-03-2015,15,83,2,120,Bar Stool,Public Areas,60,Chicago,Illinois
509,19-03-2015,17,61,1,8,Tape Measure,Maintenance,8,Las Vegas,Nevada
510,19-03-2015,17,68,1,30,Window Screen,Maintenance,30,Las Vegas,Nevada
511,19-03-2015,19,48,1,40,Side Table,Furnishings,40,Los Angeles,California
512,19-03-2015,2,66,2,42,Wood Glue,Maintenance,21,Cincinnati,Ohio
513,19-03-2015,7,45,1,102,Computer Desk,Furnishings,102,Boston,Massachusetts
514,19-03-2015,11,80,3,81,Poster Stand,Public Areas,27,Atlanta,Georgia
515,19-03-2015,9,5,3,120,Moisturizer,Housekeeping,40,Richmond,Virginia
516,20-03-2015,7,33,3,30,Towel Rack,Furnishings,10,Boston,Massachusetts
517,20-03-2015,8,52,2,36,Ironing Board,Furnishings,18,Philadelphia,Pennsylvania
518,20-03-2015,3,60,1,195,Portable Drill,Maintenance,195,Portland,Oregon
519,20-03-2015,4,64,3,81,Gaffer's Tape,Maintenance,27,Seattle,Washington
520,20-03-2015,6,36,1,115,Armoire,Furnishings,115,Orlando,Florida
521,20-03-2015,10,40,2,238,Coffee Maker,Furnishings,119,Arlington,Virginia
522,20-03-2015,2,70,3,351,Door Lock,Maintenance,117,Cincinnati,Ohio
523,21-03-2015,8,83,2,120,Bar Stool,Public Areas,60,Philadelphia,Pennsylvania
524,21-03-2015,3,69,1,41,Door Knob,Maintenance,41,Portland,Oregon
525,21-03-2015,2,64,3,81,Gaffer's Tape,Maintenance,27,Cincinnati,Ohio
526,21-03-2015,9,58,2,170,Mirror,Furnishings,85,Richmond,Virginia
527,21-03-2015,13,86,1,215,Sofa,Public Areas,215,New Orleans,Louisiana
528,21-03-2015,4,41,2,170,Office Chair,Furnishings,85,Seattle,Washington
529,22-03-2015,9,92,3,60,Large Sign,Public Areas,20,Richmond,Virginia
530,22-03-2015,5,68,1,30,Window Screen,Maintenance,30,Kansas City,Missouri
531,22-03-2015,3,75,3,75,Small Plant,Public Areas,25,Portland,Oregon
532,22-03-2015,13,33,3,30,Towel Rack,Furnishings,10,New Orleans,Louisiana
533,22-03-2015,10,75,3,75,Small Plant,Public Areas,25,Arlington,Virginia
534,22-03-2015,1,64,3,81,Gaffer's Tape,Maintenance,27,New York,New York
535,22-03-2015,8,78,3,60,Small Area Rug,Public Areas,20,Philadelphia,Pennsylvania
536,23-03-2015,7,3,3,9,Washcloth,Housekeeping,3,Boston,Massachusetts
537,23-03-2015,16,60,2,390,Portable Drill,Maintenance,195,Denver,Colorado
538,23-03-2015,5,61,3,24,Tape Measure,Maintenance,8,Kansas City,Missouri
539,23-03-2015,5,69,1,41,Door Knob,Maintenance,41,Kansas City,Missouri
540,23-03-2015,10,68,3,90,Window Screen,Maintenance,30,Arlington,Virginia
541,23-03-2015,1,63,3,81,Duct Tape,Maintenance,27,New York,New York
542,23-03-2015,8,92,3,60,Large Sign,Public Areas,20,Philadelphia,Pennsylvania
543,24-03-2015,8,4,2,80,Shampoo,Housekeeping,40,Philadelphia,Pennsylvania
544,24-03-2015,15,74,3,105,Large Plant,Public Areas,35,Chicago,Illinois
545,24-03-2015,18,68,3,90,Window Screen,Maintenance,30,Phoenix,Arizona
546,24-03-2015,9,47,3,225,Swivel Chair,Furnishings,75,Richmond,Virginia
547,24-03-2015,10,39,1,45,Alarm Clock,Furnishings,45,Arlington,Virginia
548,25-03-2015,19,94,2,140,Monitor,Public Areas,70,Los Angeles,California
549,25-03-2015,5,6,2,80,Conditioner,Housekeeping,40,Kansas City,Missouri
550,25-03-2015,10,63,2,54,Duct Tape,Maintenance,27,Arlington,Virginia
551,25-03-2015,4,41,1,85,Office Chair,Furnishings,85,Seattle,Washington
552,25-03-2015,9,65,3,267,Ladder,Maintenance,89,Richmond,Virginia
553,25-03-2015,9,91,3,42,Small Sign,Public Areas,14,Richmond,Virginia
554,25-03-2015,13,43,1,38,Table Lamp,Furnishings,38,New Orleans,Louisiana
555,25-03-2015,16,7,2,70,Hand Soap,Housekeeping,35,Denver,Colorado
556,25-03-2015,17,74,2,70,Large Plant,Public Areas,35,Las Vegas,Nevada
557,25-03-2015,15,26,2,26,Envelopes (Catalog),Office Supplies,13,Chicago,Illinois
558,25-03-2015,2,45,2,204,Computer Desk,Furnishings,102,Cincinnati,Ohio
559,26-03-2015,6,61,3,24,Tape Measure,Maintenance,8,Orlando,Florida
560,26-03-2015,2,73,1,15,Mop,Maintenance,15,Cincinnati,Ohio
561,26-03-2015,20,93,2,170,Terminal,Public Areas,85,San Francisco,California
562,26-03-2015,5,19,3,51,Light Bulb,Housekeeping,17,Kansas City,Missouri
563,26-03-2015,2,81,2,6,Flyer Holder,Public Areas,3,Cincinnati,Ohio
564,26-03-2015,18,40,1,119,Coffee Maker,Furnishings,119,Phoenix,Arizona
565,27-03-2015,3,52,3,54,Ironing Board,Furnishings,18,Portland,Oregon
566,27-03-2015,8,29,1,6,Erasable Markers,Office Supplies,6,Philadelphia,Pennsylvania
567,27-03-2015,19,4,3,120,Shampoo,Housekeeping,40,Los Angeles,California
568,27-03-2015,18,20,1,30,Pens,Office Supplies,30,Phoenix,Arizona
569,27-03-2015,18,28,1,8,Staples,Office Supplies,8,Phoenix,Arizona
570,28-03-2015,10,58,3,255,Mirror,Furnishings,85,Arlington,Virginia
571,28-03-2015,18,36,3,345,Armoire,Furnishings,115,Phoenix,Arizona
572,28-03-2015,5,44,1,55,Floor Lamp,Furnishings,55,Kansas City,Missouri
573,28-03-2015,2,5,1,40,Moisturizer,Housekeeping,40,Cincinnati,Ohio
574,28-03-2015,7,67,1,10,Adjustable Wrench,Maintenance,10,Boston,Massachusetts
575,28-03-2015,20,84,2,150,Tall Chair,Public Areas,75,San Francisco,California
576,28-03-2015,7,43,2,76,Table Lamp,Furnishings,38,Boston,Massachusetts
577,29-03-2015,7,49,3,81,Large Vase,Furnishings,27,Boston,Massachusetts
578,29-03-2015,13,52,1,18,Ironing Board,Furnishings,18,New Orleans,Louisiana
579,29-03-2015,18,2,2,10,Hand Towel,Housekeeping,5,Phoenix,Arizona
580,29-03-2015,16,78,3,60,Small Area Rug,Public Areas,20,Denver,Colorado
581,29-03-2015,18,52,1,18,Ironing Board,Furnishings,18,Phoenix,Arizona
582,30-03-2015,5,53,2,40,Iron,Furnishings,20,Kansas City,Missouri
583,30-03-2015,8,70,3,351,Door Lock,Maintenance,117,Philadelphia,Pennsylvania
584,30-03-2015,2,21,3,150,Printer Paper,Office Supplies,50,Cincinnati,Ohio
585,30-03-2015,3,9,1,14,Tissues,Housekeeping,14,Portland,Oregon
586,30-03-2015,2,39,2,90,Alarm Clock,Furnishings,45,Cincinnati,Ohio
587,30-03-2015,18,71,3,51,Hammer,Maintenance,17,Phoenix,Arizona
588,31-03-2015,7,11,1,10,Shower Cap,Housekeeping,10,Boston,Massachusetts
589,31-03-2015,11,7,3,105,Hand Soap,Housekeeping,35,Atlanta,Georgia
590,31-03-2015,8,22,1,3,Paper Clips,Office Supplies,3,Philadelphia,Pennsylvania
591,31-03-2015,1,12,2,58,Bed Sheet (King),Housekeeping,29,New York,New York
592,31-03-2015,1,84,1,75,Tall Chair,Public Areas,75,New York,New York
593,31-03-2015,2,61,3,24,Tape Measure,Maintenance,8,Cincinnati,Ohio
594,31-03-2015,20,83,1,60,Bar Stool,Public Areas,60,San Francisco,California
595,31-03-2015,6,31,1,20,Sticky Notes,Office Supplies,20,Orlando,Florida
596,01-04-2015,4,73,2,30,Mop,Maintenance,15,Seattle,Washington
597,01-04-2015,4,37,2,600,Bed (King),Furnishings,300,Seattle,Washington
598,01-04-2015,20,64,2,54,Gaffer's Tape,Maintenance,27,San Francisco,California
599,01-04-2015,14,88,2,12,Serving Tray,Public Areas,6,Nashville,Tennessee
600,01-04-2015,6,44,2,110,Floor Lamp,Furnishings,55,Orlando,Florida
601,01-04-2015,3,56,3,114,Telephone,Furnishings,38,Portland,Oregon
602,01-04-2015,8,43,1,38,Table Lamp,Furnishings,38,Philadelphia,Pennsylvania
603,02-04-2015,5,58,3,255,Mirror,Furnishings,85,Kansas City,Missouri
604,02-04-2015,18,20,3,90,Pens,Office Supplies,30,Phoenix,Arizona
605,02-04-2015,17,31,2,40,Sticky Notes,Office Supplies,20,Las Vegas,Nevada
606,02-04-2015,3,49,3,81,Large Vase,Furnishings,27,Portland,Oregon
607,02-04-2015,9,5,3,120,Moisturizer,Housekeeping,40,Richmond,Virginia
608,02-04-2015,6,47,1,75,Swivel Chair,Furnishings,75,Orlando,Florida
609,03-04-2015,10,85,3,240,Low Chair,Public Areas,80,Arlington,Virginia
610,03-04-2015,7,51,2,170,Painting,Furnishings,85,Boston,Massachusetts
611,03-04-2015,11,12,2,58,Bed Sheet (King),Housekeeping,29,Atlanta,Georgia
612,03-04-2015,7,63,1,27,Duct Tape,Maintenance,27,Boston,Massachusetts
613,03-04-2015,4,82,1,60,Business Cards,Public Areas,60,Seattle,Washington
614,03-04-2015,2,3,2,6,Washcloth,Housekeeping,3,Cincinnati,Ohio
615,03-04-2015,3,24,1,24,Envelopes (Letter),Office Supplies,24,Portland,Oregon
616,03-04-2015,17,16,3,120,Mouthwash,Housekeeping,40,Las Vegas,Nevada
617,03-04-2015,10,43,1,38,Table Lamp,Furnishings,38,Arlington,Virginia
618,03-04-2015,14,20,2,60,Pens,Office Supplies,30,Nashville,Tennessee
619,04-04-2015,19,51,2,170,Painting,Furnishings,85,Los Angeles,California
620,04-04-2015,14,28,2,16,Staples,Office Supplies,8,Nashville,Tennessee
621,04-04-2015,20,80,2,54,Poster Stand,Public Areas,27,San Francisco,California
622,04-04-2015,18,42,3,210,Reading Chair,Furnishings,70,Phoenix,Arizona
623,04-04-2015,20,34,3,15,Shower Curtain,Furnishings,5,San Francisco,California
